-0.50546, -0.50546, 0.239618
-0.503759, -0.503759, 0.242709
-0.502028, -0.502028, 0.245809
-0.500269, -0.500269, 0.248917
-0.49848, -0.49848, 0.252034
-0.496661, -0.496661, 0.255158
-0.494814, -0.494814, 0.258291
-0.492937, -0.492937, 0.261432
-0.49103, -0.49103, 0.264581
-0.489095, -0.489095, 0.267739
-0.487129, -0.487129, 0.270904
-0.485135, -0.485135, 0.274078
-0.483113, -0.483113, 0.27726
-0.481066, -0.481066, 0.280449
-0.478994, -0.478994, 0.283646
-0.476897, -0.476897, 0.28685
-0.474775, -0.474775, 0.290062
-0.472628, -0.472628, 0.293282
-0.470455, -0.470455, 0.296509
-0.468258, -0.468258, 0.299744
-0.466035, -0.466035, 0.302987
-0.463787, -0.463787, 0.306237
-0.461514, -0.461514, 0.309494
-0.459216, -0.459216, 0.31276
-0.456893, -0.456893, 0.316033
-0.454545, -0.454545, 0.319313
-0.452171, -0.452171, 0.322601
-0.449773, -0.449773, 0.325897
-0.447353, -0.447353, 0.3292
-0.444913, -0.444913, 0.33251
-0.442451, -0.442451, 0.335826
-0.439969, -0.439969, 0.33915
-0.437466, -0.437466, 0.342481
-0.434942, -0.434942, 0.345819
-0.432398, -0.432398, 0.349165
-0.429832, -0.429832, 0.352517
-0.427246, -0.427246, 0.355876
-0.424638, -0.424638, 0.359242
-0.42201, -0.42201, 0.362616
-0.419361, -0.419361, 0.365996
-0.416692, -0.416692, 0.369383
-0.414001, -0.414001, 0.372778
-0.41129, -0.41129, 0.376179
-0.408559, -0.408559, 0.379588
-0.405812, -0.405812, 0.383003
-0.403048, -0.403048, 0.386424
-0.400268, -0.400268, 0.389852
-0.397471, -0.397471, 0.393287
-0.394658, -0.394658, 0.396728
-0.391828, -0.391828, 0.400175
-0.388982, -0.388982, 0.403629
-0.386119, -0.386119, 0.40709
-0.38324, -0.38324, 0.410557
-0.380345, -0.380345, 0.41403
-0.377433, -0.377433, 0.41751
-0.374504, -0.374504, 0.420997
-0.371559, -0.371559, 0.42449
-0.368598, -0.368598, 0.427989
-0.36562, -0.36562, 0.431495
-0.36263, -0.36263, 0.435007
-0.359628, -0.359628, 0.438525
-0.356614, -0.356614, 0.442049
-0.353587, -0.353587, 0.445579
-0.350549, -0.350549, 0.449115
-0.347499, -0.347499, 0.452657
-0.344437, -0.344437, 0.456205
-0.341362, -0.341362, 0.459759
-0.338276, -0.338276, 0.463318
-0.335178, -0.335178, 0.466884
-0.332068, -0.332068, 0.470456
-0.328946, -0.328946, 0.474033
-0.325812, -0.325812, 0.477617
-0.322666, -0.322666, 0.481206
-0.319508, -0.319508, 0.484801
-0.316342, -0.316342, 0.488402
-0.313168, -0.313168, 0.492008
-0.309987, -0.309987, 0.49562
-0.306799, -0.306799, 0.499237
-0.303603, -0.303603, 0.502859
-0.3004, -0.3004, 0.506486
-0.29719, -0.29719, 0.510119
-0.293972, -0.293972, 0.513758
-0.290747, -0.290747, 0.517401
-0.287515, -0.287515, 0.52105
-0.284275, -0.284275, 0.524704
-0.281028, -0.281028, 0.528364
-0.277773, -0.277773, 0.532029
-0.274511, -0.274511, 0.535699
-0.271244, -0.271244, 0.539374
-0.267974, -0.267974, 0.543054
-0.264701, -0.264701, 0.546739
-0.261425, -0.261425, 0.550428
-0.258147, -0.258147, 0.554122
-0.254866, -0.254866, 0.55782
-0.251583, -0.251583, 0.561523
-0.248297, -0.248297, 0.565231
-0.245008, -0.245008, 0.568943
-0.241716, -0.241716, 0.57266
-0.238422, -0.238422, 0.576381
-0.235125, -0.235125, 0.580107
-0.231825, -0.231825, 0.583838
-0.228523, -0.228523, 0.587573
-0.225222, -0.225222, 0.591313
-0.221923, -0.221923, 0.595055
-0.218625, -0.218625, 0.598802
-0.21533, -0.21533, 0.602552
-0.212036, -0.212036, 0.606306
-0.208745, -0.208745, 0.610063
-0.205455, -0.205455, 0.613824
-0.202167, -0.202167, 0.617589
-0.198881, -0.198881, 0.621358
-0.195597, -0.195597, 0.62513
-0.192315, -0.192315, 0.628905
-0.189035, -0.189035, 0.632685
-0.185758, -0.185758, 0.636467
-0.182487, -0.182487, 0.640252
-0.179221, -0.179221, 0.644039
-0.175962, -0.175962, 0.647828
-0.172708, -0.172708, 0.651619
-0.169461, -0.169461, 0.655412
-0.166219, -0.166219, 0.659208
-0.162983, -0.162983, 0.663005
-0.159753, -0.159753, 0.666805
-0.156529, -0.156529, 0.670607
-0.153311, -0.153311, 0.674411
-0.150099, -0.150099, 0.678216
-0.146895, -0.146895, 0.682021
-0.143698, -0.143698, 0.685825
-0.14051, -0.14051, 0.689628
-0.137329, -0.137329, 0.69343
-0.134156, -0.134156, 0.697231
-0.130991, -0.130991, 0.701031
-0.127834, -0.127834, 0.704831
-0.124685, -0.124685, 0.708629
-0.121543, -0.121543, 0.712426
-0.118407, -0.118407, 0.71622
-0.115274, -0.115274, 0.720006
-0.112144, -0.112144, 0.723785
-0.109017, -0.109017, 0.727556
-0.105892, -0.105892, 0.73132
-0.102771, -0.102771, 0.735077
-0.0996523, -0.0996523, 0.738826
-0.0965365, -0.0965365, 0.742567
-0.0934117, -0.0934117, 0.746289
-0.0902642, -0.0902642, 0.749976
-0.0870939, -0.0870939, 0.753629
-0.083901, -0.083901, 0.757248
-0.0806853, -0.0806853, 0.760832
-0.0774469, -0.0774469, 0.764381
-0.0741472, -0.0741472, 0.767875
-0.070705, -0.070705, 0.771269
-0.0671177, -0.0671177, 0.774562
-0.0633853, -0.0633853, 0.777753
-0.0594828, -0.0594828, 0.780776
-0.0551824, -0.0551824, 0.783036
-0.0504296, -0.0504296, 0.784387
-0.0452781, -0.0452781, 0.784817
-0.0403618, -0.0403618, 0.784169
-0.0358632, -0.0358632, 0.782395
-0.0317641, -0.0317641, 0.779585
-0.0279111, -0.0279111, 0.776476
-0.0242698, -0.0242698, 0.773234
-0.0208401, -0.0208401, 0.769858
-0.017615, -0.017615, 0.766353
-0.0144648, -0.0144648, 0.762788
-0.0113412, -0.0113412, 0.759188
-0.00824403, -0.00824403, 0.755554
-0.00517335, -0.00517335, 0.751885
-0.00212916, -0.00212916, 0.748182
0.000889877, 0.000889877, 0.744445
0.00390558, 0.00390558, 0.740696
0.00692564, 0.00692564, 0.73694
0.00995004, 0.00995004, 0.733178
0.0129788, 0.0129788, 0.729411
0.0160119, 0.0160119, 0.725637
0.0190493, 0.0190493, 0.721857
0.0220911, 0.0220911, 0.718071
0.0251377, 0.0251377, 0.714279
0.0281947, 0.0281947, 0.710487
0.0312635, 0.0312635, 0.706694
0.0343441, 0.0343441, 0.702902
0.0374366, 0.0374366, 0.69911
0.040541, 0.040541, 0.695318
0.0436573, 0.0436573, 0.691526
0.0467854, 0.0467854, 0.687735
0.0499254, 0.0499254, 0.683944
0.0530772, 0.0530772, 0.680153
0.0562407, 0.0562407, 0.676363
0.0594145, 0.0594145, 0.672575
0.0625983, 0.0625983, 0.66879
0.0657923, 0.0657923, 0.665007
0.0689963, 0.0689963, 0.661227
0.0722104, 0.0722104, 0.65745
0.0754347, 0.0754347, 0.653676
0.078669, 0.078669, 0.649904
0.0819135, 0.0819135, 0.646134
0.085168, 0.085168, 0.642368
0.0884326, 0.0884326, 0.638604
0.0917073, 0.0917073, 0.634842
0.0949903, 0.0949903, 0.631084
0.098279, 0.098279, 0.627329
0.101574, 0.101574, 0.623578
0.104874, 0.104874, 0.61983
0.10818, 0.10818, 0.616086
0.111492, 0.111492, 0.612346
0.11481, 0.11481, 0.608609
0.118134, 0.118134, 0.604875
0.121463, 0.121463, 0.601145
0.124799, 0.124799, 0.597419
0.12814, 0.12814, 0.593696
0.131487, 0.131487, 0.589976
0.134839, 0.134839, 0.58626
0.138196, 0.138196, 0.582548
0.141554, 0.141554, 0.57884
0.144913, 0.144913, 0.575136
0.148272, 0.148272, 0.571435
0.151632, 0.151632, 0.567739
0.154993, 0.154993, 0.564046
0.158354, 0.158354, 0.560358
0.161716, 0.161716, 0.556673
0.165079, 0.165079, 0.552993
0.168443, 0.168443, 0.549316
0.171807, 0.171807, 0.545644
0.175172, 0.175172, 0.541975
0.178538, 0.178538, 0.53831
0.181904, 0.181904, 0.534649
0.185271, 0.185271, 0.530993
0.188635, 0.188635, 0.52734
0.191994, 0.191994, 0.523692
0.19535, 0.19535, 0.520048
0.1987, 0.1987, 0.516409
0.202047, 0.202047, 0.512774
0.205389, 0.205389, 0.509144
0.208727, 0.208727, 0.505518
0.212061, 0.212061, 0.501897
0.21539, 0.21539, 0.49828
0.218715, 0.218715, 0.494667
0.222036, 0.222036, 0.491059
0.225353, 0.225353, 0.487455
0.228665, 0.228665, 0.483856
0.231973, 0.231973, 0.480261
0.235276, 0.235276, 0.476671
0.238574, 0.238574, 0.473085
0.241861, 0.241861, 0.469503
0.245137, 0.245137, 0.465926
0.248403, 0.248403, 0.462353
0.251658, 0.251658, 0.458784
0.254902, 0.254902, 0.455219
0.258136, 0.258136, 0.451659
0.261359, 0.261359, 0.448103
0.264571, 0.264571, 0.444551
0.267773, 0.267773, 0.441004
0.270964, 0.270964, 0.437461
0.274144, 0.274144, 0.433922
0.277314, 0.277314, 0.430388
0.280473, 0.280473, 0.426857
0.283622, 0.283622, 0.423331
0.286759, 0.286759, 0.41981
0.289886, 0.289886, 0.416292
0.293003, 0.293003, 0.412779
0.296108, 0.296108, 0.409271
0.299203, 0.299203, 0.405766
0.302288, 0.302288, 0.402266
0.305362, 0.305362, 0.39877
0.308425, 0.308425, 0.395279
0.311477, 0.311477, 0.391791
0.314519, 0.314519, 0.388308
