-0.536424807, -0.226929709, 0.0552121037
-0.5369506, -0.25329393, 0.0672112766
-0.536773583, -0.280404757, 0.0807747265
-0.533811418, -0.307614491, 0.0943426426
-0.528396671, -0.334726936, 0.108025726
-0.520784627, -0.361579746, 0.121918187
-0.511179855, -0.388036085, 0.136102719
-0.49975164, -0.413977109, 0.15065277
-0.486643837, -0.439296076, 0.16563331
-0.471981797, -0.46389393, 0.181100614
-0.45587778, -0.48767589, 0.197101656
-0.438435832, -0.510548747, 0.213673526
-0.419756317, -0.532419322, 0.230843148
-0.399939869, -0.553193834, 0.248626854
-0.214870733, -0.669419213, 0.411235355
-0.0407753007, -0.684620953, 0.585450364
0.0513675177, -0.650143812, 0.70739723
0.106753372, -0.669335265, 0.685418493
0.116423859, -0.67546064, 0.670183968
0.127618753, -0.681586065, 0.652587638
0.140416577, -0.687407552, 0.632681854
0.154844416, -0.692601119, 0.610534828
0.17087602, -0.696828806, 0.586233982
0.188433903, -0.699742744, 0.55989552
0.20739367, -0.700988684, 0.531678028
0.227589687, -0.700209804, 0.501799336
0.248825304, -0.697048588, 0.470559325
0.270890056, -0.691144036, 0.438371865
0.293587972, -0.682116351, 0.40581254
0.315424147, -0.671456624, 0.371822926
