 -0.536425, -0.536425, 0.0552121
 -0.536873, -0.536873, 0.0575194
 -0.537299, -0.537299, 0.05985
 -0.537702, -0.537702, 0.0622037
 -0.538083, -0.538083, 0.0645807
 -0.538442, -0.538442, 0.0669809
 -0.538779, -0.538779, 0.0694044
 -0.539093, -0.539093, 0.071851
 -0.539384, -0.539384, 0.0743209
 -0.539654, -0.539654, 0.076814
-0.539898, -0.539898, 0.0793293
-0.540083, -0.540083, 0.081855
-0.5402, -0.5402, 0.0843877
-0.54025, -0.54025, 0.0869276
-0.540232, -0.540232, 0.0894746
-0.540145, -0.540145, 0.0920287
-0.539991, -0.539991, 0.09459
-0.539773, -0.539773, 0.0971589
-0.539503, -0.539503, 0.0997373
-0.539182, -0.539182, 0.102325
-0.538811, -0.538811, 0.104923
-0.538389, -0.538389, 0.107531
-0.537916, -0.537916, 0.110148
-0.537392, -0.537392, 0.112775
-0.536819, -0.536819, 0.115412
-0.536198, -0.536198, 0.118057
-0.535532, -0.535532, 0.120712
-0.534818, -0.534818, 0.123375
-0.534058, -0.534058, 0.126048
-0.533251, -0.533251, 0.12873
-0.532397, -0.532397, 0.13142
-0.531498, -0.531498, 0.13412
-0.530557, -0.530557, 0.136828
-0.529574, -0.529574, 0.139546
-0.528549, -0.528549, 0.142272
-0.527481, -0.527481, 0.145006
-0.526372, -0.526372, 0.14775
-0.525221, -0.525221, 0.150503
-0.524028, -0.524028, 0.153264
-0.522797, -0.522797, 0.156034
-0.521527, -0.521527, 0.158812
-0.520219, -0.520219, 0.161599
-0.518873, -0.518873, 0.164394
-0.517488, -0.517488, 0.167198
-0.516065, -0.516065, 0.17001
-0.514603, -0.514603, 0.172831
-0.513105, -0.513105, 0.17566
-0.511572, -0.511572, 0.178497
-0.510004, -0.510004, 0.181343
-0.508401, -0.508401, 0.184196
-0.506762, -0.506762, 0.187058
-0.505089, -0.505089, 0.189928
-0.50338, -0.50338, 0.192806
-0.501637, -0.501637, 0.195692
-0.499861, -0.499861, 0.198587
-0.498053, -0.498053, 0.201489
-0.496213, -0.496213, 0.204399
-0.494341, -0.494341, 0.207316
-0.492436, -0.492436, 0.210242
-0.490499, -0.490499, 0.213176
-0.48853, -0.48853, 0.216118
-0.48653, -0.48653, 0.219067
-0.4845, -0.4845, 0.222024
-0.48244, -0.48244, 0.224988
-0.480352, -0.480352, 0.227961
