-0.536424807, -0.226929709, 0.0552121037
-0.538884979, -0.254695686, 0.0702111235
-0.54024898, -0.283267013, 0.0867802294
-0.538912716, -0.312390547, 0.104244349
-0.535023795, -0.34179903, 0.122624509
-0.528683704, -0.371233389, 0.141918238
-0.51997744, -0.400438255, 0.16210551
-0.508990778, -0.429161516, 0.183152365
-0.495820795, -0.457155863, 0.205013487
-0.480582453, -0.484181272, 0.227633954
-0.463412408, -0.510008283, 0.250950247
-0.444470749, -0.53442178, 0.274890841
-0.423941133, -0.557225126, 0.299376638
-0.402029606, -0.578244265, 0.324321234
-0.206628509, -0.671374411, 0.527897456
-0.0601657222, -0.654988006, 0.694412137
-0.00146230865, -0.632684825, 0.766054665
0.0750626566, -0.684365362, 0.684763045
0.0892702082, -0.691023639, 0.666666866
0.10493409, -0.697072987, 0.646924026
0.122006497, -0.702264721, 0.625576686
0.140403043, -0.706352165, 0.602663057
0.160004479, -0.709092446, 0.578218725
0.180661764, -0.710245405, 0.552285766
0.20220228, -0.709571572, 0.524925614
0.224436824, -0.706830111, 0.496236237
0.247170303, -0.701775743, 0.466376482
0.270219498, -0.694153278, 0.435600856
0.293444446, -0.683685337, 0.404313959
0.315424147, -0.671456624, 0.371822926
