-0.536425, -0.536425, 0.0552121
-0.536178, -0.536178, 0.0569927
-0.535948, -0.535948, 0.0588234
-0.535733, -0.535733, 0.0607044
-0.535535, -0.535535, 0.0626356
-0.535352, -0.535352, 0.064617
-0.535186, -0.535186, 0.0666486
-0.535035, -0.535035, 0.0687304
-0.5349, -0.5349, 0.0708624
-0.534757, -0.534757, 0.0730311
-0.534526, -0.534526, 0.0751913
-0.534201, -0.534201, 0.0773395
-0.533781, -0.533781, 0.0794757
-0.533267, -0.533267, 0.0815998
-0.532658, -0.532658, 0.0837118
-0.53197, -0.53197, 0.085819
-0.531224, -0.531224, 0.0879309
-0.530421, -0.530421, 0.0900476
-0.52956, -0.52956, 0.0921693
-0.528641, -0.528641, 0.0942957
-0.527665, -0.527665, 0.0964271
-0.526636, -0.526636, 0.0985645
-0.525556, -0.525556, 0.100709
-0.524425, -0.524425, 0.10286
-0.523244, -0.523244, 0.105018
-0.522012, -0.522012, 0.107182
-0.52073, -0.52073, 0.109354
-0.519404, -0.519404, 0.111535
-0.518036, -0.518036, 0.113726
-0.516627, -0.516627, 0.115927
-0.515175, -0.515175, 0.118138
-0.513681, -0.513681, 0.120359
-0.512147, -0.512147, 0.12259
-0.510575, -0.510575, 0.124833
-0.508968, -0.508968, 0.127088
-0.507325, -0.507325, 0.129356
-0.505646, -0.505646, 0.131635
-0.503931, -0.503931, 0.133926
-0.502181, -0.502181, 0.13623
-0.500399, -0.500399, 0.138546
-0.498586, -0.498586, 0.140876
-0.496742, -0.496742, 0.14322
-0.494866, -0.494866, 0.145577
-0.492959, -0.492959, 0.147947
-0.491022, -0.491022, 0.15033
-0.489057, -0.489057, 0.152728
-0.487064, -0.487064, 0.155139
-0.485044, -0.485044, 0.157565
-0.482996, -0.482996, 0.160004
-0.48092, -0.48092, 0.162458
-0.478817, -0.478817, 0.164926
-0.476689, -0.476689, 0.167408
-0.474536, -0.474536, 0.169904
-0.472358, -0.472358, 0.172415
-0.470155, -0.470155, 0.17494
-0.467928, -0.467928, 0.17748
-0.465676, -0.465676, 0.180033
